2;8;13.35;100;43.418;46.402;47.673;52.495;52.244;55.949;57.48;59.149;60.731;61.615;60.909;60.038;58.846;63.999;64.614;63.376;62.028;59.546;57.031;54.003;51.007;48.006;44.329;39.31;35.898;54.40384
2;8;13.35;350;26.554;25.586;23.819;24.525;27.938;29.508;29.442;30.177;31.391;31.825;30.979;29.727;30.38;34.427;33.842;33.411;34.085;36.612;38.806;40.641;43.495;46.826;46.896;42.292;37.78;33.63856
3;8;13.35;10;41.397;47.468;48.642;54.335;54.9;58.413;61.861;64.059;64.973;59.782;57.712;55.446;63.344;66.266;65.434;64.286;61.661;59.026;55.602;52.141;49.157;46.794;43.254;38.183;34.964;54.764
3;8;13.35;100;43.39;47.734;49.833;50.675;50.589;55.69;57.488;59.574;60.801;61.142;60.508;59.614;58.619;63.62;64.116;62.96;61.125;58.776;55.774;52.335;49.733;47.42;43.958;38.804;35.61;53.99552
3;8;13.35;350;25.968;25.148;23.367;24.618;29.186;30.194;29.24;29.4;30.38;30.851;30.825;30;30.51;32.902;34.092;34.985;35.168;36.524;37.763;39.724;42.817;46.473;46.658;42.076;37.655;33.46096
4;8;13.35;10;33.283;42.234;46.37;47.114;49.925;54.718;57.854;61.007;62.554;59.955;57.098;54.649;61.275;62.892;62.446;62.535;62.964;61.949;58.721;55.569;53.113;50.308;46.561;40.151;34.7;53.5978
4;8;13.35;100;37.588;45.212;46.65;49.567;50.098;52.083;55.292;59.113;61.158;61.804;59.451;57.959;56.023;61.024;62.125;62.035;61.618;60.236;57.543;54.793;52.553;50.173;46.624;40.712;35.646;53.4832
4;8;13.35;350;19.773;19.579;21.863;26.745;27.59;26.558;25.719;27.889;28.704;29.257;30.62;30.268;30.115;31.589;32.9;35.343;35.303;37.389;39.005;41.066;43.929;47.503;48.567;44.309;39.123;32.82824
5;8;13.35;10;36.402;46.978;53.514;56.967;58.705;60.194;58.874;59.027;60.215;59.5;58.177;56.176;62.589;64.027;63.475;64.139;62.258;59.254;55.788;53.063;49.68;46.318;42.011;36.921;31.835;54.24348
5;8;13.35;100;44.42;54.769;54.843;54.565;51.593;54.008;53.204;55.458;57.133;59.754;57.747;56.319;54.842;61.128;62.063;61.393;59.19;55.61;52.439;50.13;47.848;46.077;43.428;39.738;35.287;52.91944
5;8;13.35;350;22.115;26.994;33.74;36.582;32.488;30.557;29.227;27.935;28.474;28.171;27.421;28.362;31.074;33.012;34.068;34.591;34.427;36.392;37.026;39.625;43.006;46.422;45.812;41.419;35.829;33.79076
1;9;14.4;10;42.116;50.854;54.057;59.91;59.474;62.245;62.571;64.493;65.245;68.1;67.019;67.517;67.824;66.3;63.998;61.469;59.215;55.051;51.476;48.616;46.634;45.183;43.426;39.461;35.877;56.32524
1;9;14.4;100;42.704;51.275;55.65;55.562;53.559;55.565;56.139;58.641;61.264;62.605;61.909;62.986;64.486;64.567;62.962;60.362;58.628;55.107;52.18;49.522;47.599;46.137;44.2;40.194;36.654;54.41828
1;9;14.4;350;31.161;33.658;34.482;34.667;30.319;27.482;27.781;29.806;30.537;30.498;30.02;32.06;33.258;35.135;37.188;37.652;38.804;39.55;40.664;42.456;45.452;47.75;46.663;41.282;36.011;35.77344
2;9;14.4;10;44.799;49.529;52.201;60.862;61.079;63.055;62.748;64.695;64.963;61.331;57.896;55.893;62.992;62.884;61.559;60.255;58.41;54.923;52.031;49.915;48.955;48.178;46.768;42.371;38.698;55.4796
2;9;14.4;100;45.257;49.374;51.827;55.232;54.669;57.283;57.959;60.109;60.852;61.954;60.227;59.618;58.391;60.932;61.364;60.027;58.763;55.19;52.241;50.027;48.894;47.731;46.072;41.614;38.026;54.14532
2;9;14.4;350;25.547;29.26;27.87;29.233;30.413;29.294;28.565;29.815;29.795;29.588;28.551;29.322;31.231;31.341;33.58;35.318;36.686;36.581;37.512;40.356;44.22;47.215;47.185;41.871;36.857;33.88824
3;9;14.4;10;48.949;50.699;54.53;58.773;60.612;62.196;62.66;64.791;66.38;61.861;58.728;56.821;63.232;62.128;60.581;58.868;57.141;54.486;52.736;50.998;49.674;48.735;46.725;42.671;38.854;55.75316
3;9;14.4;100;43.938;47.706;52.978;54.261;53.255;55.541;57.341;59.653;60.67;61.448;59.381;59.107;58.243;61.905;61.6;60.278;58.84;55.96;53.462;50.752;48.873;47.27;45.024;41.103;37.441;53.8412
3;9;14.4;350;24.481;28.524;27.805;29.089;30.471;29.177;28.163;28.794;28.918;28.906;28.818;29.834;31.571;31.418;33.12;34.958;36.112;37.245;39.087;41.195;43.985;46.665;46.785;42.142;36.898;33.76644
4;9;14.4;10;30.716;42.327;48.417;54.516;54.109;57.078;59.929;62.411;63.838;62.409;59.595;56.38;62.333;64.178;63.181;62.81;61.88;58.994;55.573;52.375;49.591;46.644;43.086;37.264;32.145;53.67116
4;9;14.4;100;40.723;48.075;52.156;53.042;52.222;54.388;56.809;58.643;60.731;62.25;59.619;58.017;56.722;61.448;61.219;60.723;59.368;55.8;52.784;50.095;47.928;45.538;42.943;38.41;34.834;52.97948
4;9;14.4;350;21.392;24.131;25.247;33.128;30.272;30.057;28.049;28.145;29.188;30.721;30.057;29.904;29.672;31.837;34.864;36.175;36.993;37.557;38.691;39.981;42.521;45.381;45.432;40.861;36.03;33.45144
5;9;14.4;10;43.046;49.835;50.115;54.916;55.433;57.981;59.127;61.606;61.467;60.301;58.549;56.961;62.874;64.125;62.328;61.077;58.43;55.214;52.029;49.127;47.025;44.787;42.867;37.911;33.901;53.64128
5;9;14.4;100;46.548;52.43;51.222;50.749;50.147;54.96;56.342;57.689;59.341;61.544;58.708;57.347;56.759;62.21;61.889;60.883;59.013;56.138;52.863;50.153;48.135;45.986;43.847;38.798;34.838;53.14156
5;9;14.4;350;30.408;31.855;36.308;32.487;30.308;28.502;28.222;28.959;29.293;29.088;28.83;30.414;32.609;32.873;34.074;35.965;35.956;35.945;37.042;39.972;43.637;46.199;46.837;41.679;36.247;34.54836
1;10;15.5;10;32.824;43.405;54.364;58.436;62.258;67.318;67.026;67.16;67.019;68.253;67.292;67.533;68.773;67.223;65.35;63.087;61.221;58.512;55.88;52.074;49.085;45.949;42.489;35.474;29.067;56.68288
1;10;15.5;100;48.033;55.369;56.341;58.479;57.989;61.259;61.46;62.957;62.593;63.773;63.081;63.635;64.38;63.147;60.909;58.679;56.836;54.441;52.167;49.263;47.182;45.233;43.645;38.856;34.854;55.38244
1;10;15.5;350;32.082;33.726;36.58;37.12;35.723;35.711;35.566;36.018;33.544;33.38;33.097;35.559;35.262;34.494;34.952;36.597;37.582;40.154;41.721;43.327;45.808;47.27;45.569;39.469;33.689;37.36
2;10;15.5;10;42.206;46.742;54.625;56.928;56.706;60.136;61.23;62.763;64.563;61.041;58.685;56.312;63.063;64.439;62.631;61.371;59.475;56.66;53.38;50.929;48.741;46.702;44.492;41.157;37.968;54.9178
2;10;15.5;100;42.575;51.713;52.43;55.931;54.168;54.467;57.22;60.575;61.615;62.752;60.25;58.467;57.736;63.198;62.661;61.429;59.824;56.904;53.48;51.339;49.643;47.924;45.772;42.133;38.808;54.52056
2;10;15.5;350;18.311;21.521;21.575;29.348;32.235;30.812;29.962;29.672;30.445;30.068;29.457;29.702;32.169;33.534;33.363;34.39;35.49;36.763;37.698;40.531;43.673;47.389;47.411;43.164;38.293;33.47904
3;10;15.5;10;44.211;48.159;50.738;55.939;54.122;59.024;61.231;64.144;65.204;62.627;60.116;56.712;62.646;64.388;62.566;59.815;57.436;55.345;53.411;50.814;48.354;46.534;44.718;40.806;37.186;54.64984
3;10;15.5;100;41.062;49.932;50.76;58.715;55.735;58.543;59.2;59.561;61.219;61.98;60.477;57.528;56.892;62.243;62.115;60.332;58.925;56.437;54.011;51.298;48.831;46.679;44.155;40.222;36.819;54.14684
3;10;15.5;350;17.39;20.714;21.49;30.021;31.854;29.998;29.262;30.598;30.47;30.149;29.481;29.496;31.001;33.336;33.902;35.09;35.312;36.657;38.281;41.22;43.518;45.91;45.668;41.627;36.621;33.16264
4;10;15.5;10;45.103;50.845;52.37;51.62;53.16;59.328;60.447;63.523;66.452;62.257;59.773;55.954;60.349;62.448;60.029;58.065;56.449;54.091;50.67;47.312;44.45;42.286;40.45;36.435;32.702;53.06272
4;10;15.5;100;40.96;46.631;46.817;51.627;52.438;57.029;58.542;61.401;63.14;63.742;61.748;59.685;57.902;61.615;60.049;58.601;57.801;55.599;52.11;48.762;45.638;43.345;40.687;35.735;31.186;52.5116
4;10;15.5;350;23.806;24.483;23.297;28.228;28.739;28.51;27.5;28.498;29.746;30.208;30.05;29.702;30.987;33.369;34.322;35.556;36.359;37.344;38.976;40.787;42.271;44.285;43.719;38.377;33.045;32.88656
5;10;15.5;10;35.724;45.3;50.943;56.811;55.639;57.616;58.595;60.133;61.35;59.656;58.078;55.488;62.327;63.62;63.004;62.591;61.141;57.573;54.886;51.146;48.284;45.156;41.449;36.162;31.213;53.3554
5;10;15.5;100;43.255;47.102;50.299;52.336;51.19;57.02;59.043;59.116;60.081;60.016;58.722;56.839;55.518;61.109;61.596;61.321;60.344;57.081;53.872;50.293;47.734;45.689;43.017;38.443;33.767;52.99212
5;10;15.5;350;23.808;26.983;26.681;31.326;29.034;29.249;28.761;30.153;29.521;30.978;30.786;30.823;31.488;32.025;33.427;34.669;36.899;36.88;38.104;39.858;42.812;46.089;46.067;41.323;35.312;33.72224
1;11;16.8;10;38.951;49.059;52.461;56.274;53.457;58.479;62.538;64.526;66.35;67.647;67.664;67.596;68.093;66.641;65.417;64.004;62.023;58.988;55.079;51.619;48.545;45.892;42.967;37.963;33.725;56.23832
1;11;16.8;100;39.567;51.053;54.462;57.893;53.719;56.695;58.528;60.33;62.389;62.724;62.866;63.127;64.075;64.542;65.114;63.221;61.082;58.08;54.548;51.489;48.548;45.682;42.872;38.196;34.717;55.02076
1;11;16.8;350;29.155;34.73;36.499;34.991;31.229;28.527;28.428;30.008;30.529;31.558;33.103;32.823;33.32;34.115;36.743;37.962;38.739;40.371;41.548;43.678;46.674;48.37;46.878;41.668;36.823;36.33876
2;11;16.8;10;47.462;48.502;47.827;52.545;53.503;58.728;62.188;64.281;66.105;61.857;60.141;57.443;62.02;64.29;64.897;64.524;62.544;59.514;55.913;53.455;51.737;49.749;47.356;42.148;39.039;55.91072
2;11;16.8;100;45.83;50.255;49.42;49.908;51.356;53.874;57.068;58.374;59.696;61.17;61.097;59.66;59.544;63.842;64.711;63.636;62.453;59.446;56.041;53.288;51.585;49.451;47.257;42.017;38.794;54.79092
2;11;16.8;350;21.982;24.869;26.716;26.655;31.338;29.56;29.395;30.144;32.756;32.615;31.616;29.182;31.537;33.922;35.619;35.469;35.906;36.529;38.003;40.154;44.747;47.884;49.149;44.573;39.985;34.4122
3;11;16.8;10;51.5;54.247;52.051;53.017;52.492;57.629;60.813;63.046;64.763;60.869;59.43;57.251;64.177;65.211;63.539;62.705;60.961;58.838;56.395;53.675;51.892;50.376;48.185;43.588;40.447;56.28388
3;11;16.8;100;44.971;50.148;49.508;50.499;50.926;56.627;59.119;59.574;60.305;60.805;60.881;59.6;59.955;64.13;64.547;63.621;62.234;59.702;56.771;53.906;51.864;49.967;47.156;42.229;38.821;55.11464
3;11;16.8;350;21.828;24.572;26.13;26.18;30.956;28.912;28.602;29.87;31.09;30.77;30.529;29.007;31.126;33.04;34.612;35.356;35.7;36.388;38.815;40.962;43.683;47.105;48.487;44.687;40.443;33.954
4;11;16.8;10;38.049;43.939;43.888;50.404;51.668;56.509;58.169;58.91;61.524;61.122;59.516;56.496;61.388;62.328;61.763;61.804;60.394;57.878;54.975;52.067;49.821;46.925;43.889;38.728;34.59;53.06976
4;11;16.8;100;37.04;42.863;44.429;51.535;49.381;54.795;55.747;57.436;59.131;62.111;59.736;57.298;55.774;60.947;61.455;61.581;60.203;57.892;54.792;52.323;50.17;47.289;44.345;39.372;35.292;52.51748
4;11;16.8;350;24.177;25.505;24.238;28.602;29.99;28.425;29.644;30.583;29.592;30.225;30.373;31.169;32.449;33.337;34.093;35.823;36.304;37.382;38.618;41.163;44.604;47.254;47.104;42.602;37.661;34.03668
5;11;16.8;10;45.005;48.686;47.085;55.047;57.03;59.263;57.256;57.397;59.473;60.593;60.354;59.137;62.741;61.088;58.347;56.345;54.522;51.638;49.066;46.503;44.79;42.682;40.377;36.725;33.265;52.1766
5;11;16.8;100;38.176;46.862;48.048;50.598;49.68;56.03;56.045;55.764;57.187;57.717;58.145;57.414;57.115;61.584;61.187;59.62;57.977;54.643;51.285;48.35;45.953;42.984;39.064;34.315;30.06;51.03212
5;11;16.8;350;25.581;26.342;31.885;34.765;32.703;31.768;29.783;29.048;29.24;29;28.418;30.926;32.882;33.815;34.112;35.51;36.57;37.424;38.187;40.287;42.996;44.534;43.029;38.451;33.208;34.01856
1;12;17.04;10;32.114;41.677;51.195;54.42;56.315;58.809;60.72;61.955;62.951;66.63;67.619;68.081;68.764;69.072;68.475;67.987;66.007;63.048;59.333;56.586;53.751;51.191;47.369;42.157;37.041;57.33068
1;12;17.04;100;39.815;48.28;51.392;50.789;53.419;53.408;59.118;61.169;62.52;63.085;62.8;63.524;65.224;66.79;66.247;65.583;63.987;60.876;57.114;54.019;50.931;48.326;44.966;40.654;36.661;55.62788
1;12;17.04;350;30.309;33.435;33.087;34.021;32.602;30.094;29.069;30.5;31.256;32.322;31.884;31.985;32.567;33.721;35.959;37.609;38.305;40.35;40.846;43.721;46.726;49.441;48.579;44.47;39.664;36.50088
2;12;17.04;10;46.812;47.594;51.72;51.836;51.527;54.34;58.199;61.271;63.85;59.962;58.136;55.55;61.191;63.279;61.931;60.73;59.377;57.081;53.783;50.765;48.639;46.816;44.552;40.347;36.473;53.83044
2;12;17.04;100;44.723;52.367;53.789;51.278;49.136;50.804;52.278;55.877;57.851;59.678;59.699;59.659;58.795;63.472;63.273;61.735;61.099;58.577;55.144;51.626;49.175;46.862;44.176;39.559;35.838;53.4588
2;12;17.04;350;27.262;32.449;34.982;31.968;28.607;26.476;26.028;27.974;28.584;29.21;29.157;30.002;32.687;33.173;33.565;35.23;35.749;37.244;38.307;40.033;42.975;45.983;46.486;42.165;36.998;34.13176
3;12;17.04;10;46.293;48.977;51.084;52.839;52.022;55.39;58.546;62.186;63.974;60.151;58.315;56.432;62.417;64.937;63.161;61.18;59.561;56.962;53.463;50.665;48.3;46.517;44.006;40.308;37.539;54.209
3;12;17.04;100;41.534;47.945;51.54;49.219;46.794;51.335;53.233;56.052;56.924;58.998;59.38;60.302;59.436;63.737;63.564;62.238;61.157;58.69;55.182;52.172;49.272;46.891;44.064;40.121;36.792;53.06288
3;12;17.04;350;27.318;31.242;32.795;31.061;29.413;26.954;26.368;28.602;29.278;29.504;29.389;30.203;31.875;31.862;32.94;34.476;35.571;38.589;39.902;41.382;43.068;46.112;46.341;42.956;38.785;34.23944
4;12;17.04;10;40.047;46.61;47.351;46.123;51.053;53.457;56.865;60.204;60.886;59.727;58.479;56.055;60.692;62.305;62.381;62.299;61.152;58.662;55.335;52.378;49.358;46.195;42.771;37.893;33.963;52.88964
4;12;17.04;100;37.73;44.214;45.649;46.548;45.934;49.263;52.69;56.041;56.539;58.044;56.88;55.517;54.799;61.144;62.248;61.946;61.31;59.604;57.149;54.364;51.282;48.315;45.3;40.568;36.618;51.98784
4;12;17.04;350;23.483;23.501;20.443;23.599;25.3;27.676;26.998;27.454;27.61;27.887;28.215;28.544;29.907;31.988;34.62;36.986;37.892;39.075;39.978;41.293;43.98;46.893;47.62;43.865;39.463;32.9708
5;12;17.04;10;40.64;46.714;52.387;53.78;53.243;53.63;54.166;57.595;58.973;59.536;59.443;58.095;61.654;62.845;61.942;61.329;58.835;55.672;52.73;50.475;48.145;46.106;43.31;38.881;34.888;53.00056
5;12;17.04;100;35.518;44.303;46.421;48.816;49.141;51.293;51.467;52.111;53.93;56.222;59.563;57.888;56.92;62.348;62.194;62.032;61.023;58.702;55.574;52.646;49.805;47.127;43.883;38.955;34.944;51.71304
5;12;17.04;350;27.459;30.995;31.779;30.464;29.226;27.381;26.913;28.565;28.631;29.955;29.338;29.161;30.38;31.863;34.502;35.212;35.945;37.024;38.073;39.533;42.303;45.631;46.096;42.223;37.672;33.85296
1;13;18.6;10;40.937;50.751;51.039;55.181;57.299;58.675;61.542;63.274;64.635;65.074;65.11;64.276;63.855;62.142;59.831;57.959;55.531;52.46;49.121;46.061;43.585;41.162;37.851;32.906;28.84;53.16388
1;13;18.6;100;40.437;49.308;50.344;52.808;54.051;55.129;57.108;57.42;59.195;62.258;62.435;61.88;62.609;62.494;60.924;59.165;57.052;53.946;50.537;47.522;45.292;42.955;39.152;33.304;28.313;52.22552
1;13;18.6;350;33.685;37.908;39.086;38.689;36.117;32.455;31.398;31.332;33.411;33.311;33.165;31.829;32.48;33.985;36.311;37.474;38.365;39.869;40.617;42.365;45.28;46.662;43.573;37.314;31.241;36.71688
2;13;18.6;10;31.9;42.071;45.554;54.829;55.265;56.542;59.211;60.406;64.527;59.675;57.689;55.555;61.135;63.605;64.558;65.716;63.753;60.587;57.611;55.192;53.115;50.589;46.473;39.834;35.069;54.41844
2;13;18.6;100;39.341;45.644;46.943;52.557;51.405;54.093;55.809;55.64;56.637;59.266;59.78;59.513;58.598;62.106;63.335;62.542;61.016;58.344;55.459;53.101;51.109;48.654;45.125;39.406;36.019;53.25768
2;13;18.6;350;25.633;25.695;26.597;28.197;29.375;26.974;27.01;28.204;27.711;28.168;28.582;29.409;29.923;31.443;33.257;34.634;35.868;36.98;38.648;40.881;44.214;47.738;47.977;43.48;39.028;33.42504
3;13;18.6;10;31.955;44.054;52.508;57.104;55.69;56.411;58.384;60.934;64.131;59.529;57.936;56.032;62.745;64.801;64.446;64.819;63.568;61.522;58.955;55.612;52.638;49.661;45.215;38.61;33.088;54.81392
3;13;18.6;100;38.451;45.949;49.498;51.806;48.761;51.841;56.864;56.681;57.578;58.426;59.423;59.674;59.425;61.809;62.366;62.243;60.771;58.791;56.081;53.074;50.354;47.907;44.287;38.711;34.148;52.99676
3;13;18.6;350;25.572;25.887;26.854;28.338;29.416;27.051;27.069;28.1;27.357;27.527;28.112;29.244;29.586;31.299;33.794;34.084;35.545;36.578;38.666;40.982;44.244;47.369;46.551;41.671;36.698;33.10376
4;13;18.6;10;29.807;40.339;45.501;49.816;50.858;58.182;61.106;61.263;62.118;63.079;61.222;58.915;62.012;61.006;60.126;60.064;59.651;57.128;54.378;51.828;49.593;46.696;42.661;37.048;30.981;52.61512
4;13;18.6;100;35.849;44.927;46.721;48.306;47.517;53.162;57.236;58.411;59.306;60.156;58.388;57.453;55.609;59.382;60.115;59.253;58.479;55.654;53.234;50.86;48.45;45.359;41.455;36.202;30.609;51.28372
4;13;18.6;350;30.702;31.116;33.077;34.401;31.063;29.789;29.544;31.221;30.333;30.299;29.428;29.974;31.676;32.866;33.838;35.54;36.781;37.971;38.772;40.678;43.727;45.748;44.478;39.732;33.799;34.66212
5;13;18.6;10;31.097;41.001;44.956;53.322;56.633;57.095;57.004;57.029;57.806;58.043;57.65;55.878;60.11;61.813;61.901;62.089;61.223;59.03;56.114;53.222;50.17;46.698;42.432;36.068;30.807;52.36764
5;13;18.6;100;36.297;45.982;46.873;50.472;50.288;53.478;54.876;55.972;56.508;58.341;58.38;58.015;58.75;61.377;62.95;62.099;60.938;58.518;55.703;53.267;50.241;46.936;42.807;36.872;31.879;52.31276
5;13;18.6;350;27.551;29.49;29.504;28.328;28.094;26.472;25.839;26.589;27.862;28.856;28.521;28.702;29.848;31.905;33.702;35.155;36.575;36.986;37.747;39.839;42.625;45.615;45.467;40.493;35.361;33.08504
1;14;19.69;10;36.442;46.098;47.74;56.713;54.367;53.46;57.676;60.435;62.641;62.914;63.439;65.045;66.749;66.085;65.184;63.541;61.677;59.609;55.58;52.506;50.18;47.576;43.933;37.519;33.638;54.82988
1;14;19.69;100;44.067;49.674;51.158;54.93;49.652;48.723;53.232;55.553;58.01;59.862;59.898;61.926;64.186;64.42;63.373;62.361;60.638;58.221;53.796;50.996;49.047;46.978;44.078;38.757;35.973;53.58036
1;14;19.69;350;32.045;35.03;38.21;35.701;33.8;27.496;26.703;27.053;28.398;29.468;30.008;31.01;32.085;34.485;36.234;37.647;38.809;40.603;41.074;43.26;46.525;48.723;47.803;42.493;37.932;36.1038
2;14;19.69;10;36.558;43.292;44.105;49.394;48.59;51.55;55.357;58.294;61.772;60.778;59.709;58.022;62.669;63.89;64.314;64.56;63.062;60.945;57.368;54.463;51.789;49.497;45.924;39.959;35.23;53.64364
2;14;19.69;100;39.546;44.712;44.575;49.339;49.503;50.421;51.773;54.619;55.628;57.38;57.833;58.315;59.312;63.436;64.36;62.997;61.291;59.209;55.973;53.261;50.694;48.639;45.341;39.517;35.077;52.51004
2;14;19.69;350;24.719;23.666;22.198;24.54;26.07;26.851;26.555;27.085;29.522;29.469;28.352;28.947;30.91;31.427;33.237;35.462;36.172;37.508;38.717;40.716;43.496;47.171;47.49;42.525;37.866;32.82684
3;14;19.69;10;35.92;42.619;43.544;49.65;48.658;52.234;57.156;60.529;62.026;59.273;58.077;57.524;64.478;65.883;65.024;64.599;63.233;61.574;58.197;55.285;52.745;50.411;46.097;39.021;34.364;53.92484
3;14;19.69;100;38.792;44.314;44.362;49.569;48.01;50.843;54.743;56.26;58.202;59.138;57.611;57.064;57.662;62.638;64.189;63.16;61.7;60.016;57.351;54.455;51.792;49.216;45.694;38.881;34.81;52.81888
3;14;19.69;350;24.975;24.064;22.75;24.617;25.736;26.748;26.568;27.638;29.677;29.317;28.547;29.657;30.95;31.382;33.814;36.08;36.611;37.525;39.333;42.046;44.633;47.808;47.321;41.926;37.619;33.09368
4;14;19.69;10;39.781;41.661;38.754;45.436;46.213;51.789;53.351;55.654;59.287;58.952;58.562;56.736;61.305;61.351;60.373;61.328;60.735;59.206;56.321;53.949;52.188;49.577;46.26;40.56;36.431;52.2304
4;14;19.69;100;38.663;40.524;38.785;46.286;46.34;47.895;50.464;52.575;55.878;56.875;58.513;58.91;59.051;61.082;60.775;61.631;60.892;59.276;56.876;54.91;53.325;50.82;47.463;41.691;37.336;51.87344
4;14;19.69;350;25.282;25.06;23.094;27.069;28.737;26.175;24.596;25.272;28.093;31.17;30.938;33.015;33.045;33.685;33.716;36.352;37.717;39.023;39.673;41.563;44.456;48.704;48.853;44.448;40.26;33.99984
5;14;19.69;10;41.575;42.528;42.407;48.925;48.891;51.649;53.613;53.839;54.442;55.02;57.584;56.817;60.639;60.343;59.455;59.612;57.351;54.3;50.805;48.142;45.985;43.697;40.469;34.58;30.198;50.11464
5;14;19.69;100;42.123;45.26;44.42;49.093;45.601;47.319;48.427;53.932;53.944;54.848;55.467;56.129;55.576;59.413;60.04;60.006;57.897;54.84;51.504;48.908;46.321;43.624;40.146;34.493;30.61;49.59764
5;14;19.69;350;29.324;28.541;29.57;26.578;32.897;31.701;31.594;29.964;29.44;28.312;28.028;29.317;30.658;31.269;33.584;34.855;36.068;37.028;37.8;39.636;42.409;44.855;43.906;38.456;33.446;33.56944
1;KL;11;10;30.258;39.683;51.938;57.806;59.878;59.545;64.065;66.702;67.517;67.811;67.154;68.775;70.711;69.683;68.907;69.543;70.727;70.483;69.509;66.3;62.686;60.037;56.341;49.421;39.166;60.98584
1;KL;11;100;33.429;44.896;53.405;55.113;56.988;55.832;57.904;60.66;63.381;63.401;62.471;62.951;65.581;66.979;67.617;69.195;70.39;70.052;69.11;65.987;62.465;59.801;56.361;49.723;39.898;59.3436
1;KL;11;350;26.773;29.187;30.403;31.257;27.048;25.148;28.729;31.786;32.064;31.408;29.813;32.872;33.643;34.524;36.384;37.702;39.426;40.327;41.321;42.071;46.215;51.278;54.951;53.162;44.064;36.46224
2;KL;11;10;33.205;42.675;52.827;55.768;56.461;58.25;62.329;64.48;66.056;60.553;58.621;56.583;63.745;66.042;66.472;69.28;70.657;70.907;69.978;66.734;63.047;59.665;56.31;50.033;41.292;59.2788
2;KL;11;100;39.179;48.579;51.298;54.123;55.982;57.054;57.207;57.851;60.07;61.246;59.691;57.97;57.841;63.195;66.218;68.011;69.752;69.72;68.617;65.294;61.94;59.246;56.638;51.399;43.825;58.47784
2;KL;11;350;32.489;30.612;29.668;28.631;29.857;26.533;27.777;29.337;28.867;28.203;27.512;28.188;30.236;32.073;34.257;36.213;37.408;38.253;39.087;40.943;45.078;49.252;52.127;52.803;45.637;35.24164
3;KL;11;10;32.917;42.615;51.452;57.32;59.215;60.371;61.968;64.709;66.462;61.355;59.448;57.523;64.776;66.386;66.24;68.767;70.265;70.113;68.986;65.812;60.94;56.181;52.34;46.89;37.626;58.82708
3;KL;11;100;38.235;46.77;50.248;53.569;55.739;58.235;58.453;58.557;59.558;60.348;59.118;58.069;58.896;63.265;65.176;67.417;69.141;69.059;67.851;64.923;60.653;56.622;53.816;49.615;41.485;57.79272
3;KL;11;350;31.3;29.703;29.214;28.736;29.525;26.347;27.81;29.639;29.547;29.039;28.143;28.416;30.371;32.213;34.465;35.56;36.623;37.646;38.871;41.309;43.869;47.242;49.815;50.836;42.681;34.7568
4;KL;11;10;36.192;45.342;47.163;49.107;55.264;59.04;61.042;63.456;63.638;60.934;58.546;57.257;63.354;64.107;64.029;65.087;67.157;67.659;67.631;65.429;61.777;58.582;54.147;48.546;39.397;57.75532
4;KL;11;100;41.391;47.431;47.207;50.013;51.061;55.351;58.434;59.85;59.045;59.141;57.191;57.779;57.666;62.243;63.231;63.617;65.084;65.849;66.299;64.842;61.314;58.346;54.459;49.579;41.177;56.704
4;KL;11;350;31.548;34.611;27.324;32.063;29.417;27.951;27.899;28.645;28.641;28.222;26.942;29.109;31.78;33.141;35.081;35.863;36.863;37.775;38.514;40.749;44.353;48.61;50.64;51.394;43.68;35.2326
5;KL;11;10;32.881;42.389;50.09;56.262;57.343;60.318;59.994;61.889;63.626;62.03;61.032;58.361;63.492;65.174;64.875;66.264;67.187;67.617;67.293;65.155;61.622;58.576;54.841;48.75;37.906;58.19868
5;KL;11;100;42.065;47.131;47.397;52.499;54.773;59.539;59.224;59.304;60.501;61.308;60.061;57.119;56.335;61.898;63.947;65.551;66.376;66.717;66.207;64.399;60.937;58.312;55.131;50.235;40.614;57.5032
5;KL;11;350;27.036;29.531;31.319;35.427;29.232;26.945;24.996;26.611;27.081;27.513;29.721;30.334;30.658;31.768;32.033;33.534;35.316;36.408;37.239;38.483;42.597;47.593;50.283;51.224;42.614;34.21984
6;KL;11;10;36.137;41.489;39.246;48.383;49.805;55.492;55.925;56.632;57.157;53.962;51.556;50.504;51.798;53.042;54.92;58.427;62.501;64.587;65.2;62.992;59.318;56.353;53.309;47.295;38.806;52.99344
6;KL;11;100;36.129;43.751;46.044;49.59;48.472;50.999;52.219;54.884;52.059;51.601;49.48;51.901;51.196;53.615;54.79;58.389;62.78;65.041;65.779;63.368;59.333;56.203;53.212;47.549;39.364;52.70992
6;KL;11;350;22.078;24.473;21.371;26.311;32.548;30.461;29.566;30.961;30.96;30.512;29.646;30.76;33.787;36.927;38.364;38.588;40.372;41.848;43.32;45.551;47.304;51.772;53.78;50.847;42.292;36.17596
1;KR;11;10;32.012;41.22;50.107;52.286;54.995;58.765;61.159;63.839;65.845;66.524;65.949;66.47;69.249;68.257;67.271;68.643;69.375;68.666;66.902;62.524;59.596;56.751;53.088;46.288;36.26;58.88164
1;KR;11;100;34.308;45.375;51.619;52.46;53.201;55.38;57.966;60.915;62.48;62.745;62.227;63.792;65.898;65.698;65.789;67.508;68.97;68.591;66.954;62.407;59.576;57.073;53.771;47.364;38.011;58.00312
1;KR;11;350;26.96;28.795;30.448;32.513;28.559;26.417;27.56;29.686;30.806;31.93;31.328;32.664;33.503;35.248;35.752;37.393;39.061;40.248;41.999;42.994;46.446;51.268;54.353;51.245;41.375;36.34204
